"window_idx","status","start_jd","stop_jd","duration_hours","n_visible_total","n_after_peak_alt_gate","n_used_emitters","max_sats_per_window","truncated_by_cap","peak_alt_min_deg","peak_alt_max_deg","cap_selection_method","selected_pol","polarization_mode","polarization_contrast","polarization_jones_model","polarization_stokes_Q_over_I_mean_abs","XX_YY_power_ratio","n_emitters","interaction_vs_processed_background_db","processed_starlink_survival_vs_raw_starlink_db","interaction_survival_vs_raw_starlink_db","subspace_rank","local_eor_window_residual_vs_processed_background_db","local_peak_delay_bin_excess_db","local_peak_delay_ns","local_top_percentile","local_top_percentile_delay_bin_excess_db","top_1_percent_delay_bin_excess_db","top_5_percent_delay_bin_excess_db","local_null_split_even_residual_power","local_null_split_odd_residual_power","local_null_split_residual_significance","delay_excess_power_coherent_complex_sum","delay_excess_power_incoherent_sum","coherence_amplification_ratio","coherence_amplification_db","phase_randomized_null_trials","phase_randomized_null_ratio_mean","phase_randomized_null_ratio_median","phase_randomized_null_ratio_p95","phase_randomized_null_ratio_p99","observed_exceeds_phase_null_p95","observed_minus_phase_null_median_db","max_single_delay_excess_power","median_single_delay_excess_power","max_pair_peak_coherence","max_pair_weighted_coherence","median_pair_peak_coherence","median_pair_weighted_coherence","min_pair_delta_tau_ns","median_pair_delta_tau_ns","max_pair_fraction_time_delta_tau_lt_bin","median_pair_fraction_time_delta_tau_lt_bin","max_pair_overlap_duration_same_delay_bin_s","case"
"0","ok","2459861.336478994","2459861.3780878233","0.9986118972301483","1071","318","10","10","True","35.0","70.0","predicted_peak_apparent_flux","ee","jones_anti_correlated","0.35","True","0.2460215724056106","2.928191853025779","10","-21.275131196724026","-26.960685299393504","-26.960685299393504","5","-22.369750607939363","-11.55712821100769","362.1463414634147","95.0","-20.186640734915855","-22.588341497608866","-20.186640734915855","0.08518000958503415","0.08572022466260687","0.0026211186686435736","0.34410937736388464","0.06884947720178916","4.997995501917078","6.98795860935395","500","0.9825739861058748","0.8014176672077945","2.295638189590608","3.1098573719069185","True","7.949369487355416","0.009897524422409933","0.006885321536461798","0.9999999826699295","0.9999999015045276","0.004872624444148436","0.0022118143946098907","3.324016953563767e-07","250.51691314891116","1.0","0.010723860589812333","3604.6716570854187","top10"
"0","ok","2459861.336478994","2459861.3780878233","0.9986118972301483","1071","318","100","100","True","35.0","70.0","predicted_peak_apparent_flux","ee","jones_anti_correlated","0.35","True","0.2460215724056106","2.928191853025779","100","-12.429157049607227","-27.054827772498726","-27.054827772498726","5","-13.477062665744558","-1.4942758900319895","362.1463414634147","95.0","-11.379434410482347","-10.953458973032333","-11.379434410482347","0.6577482986278681","0.666640776480097","0.008010745990299202","3.0434865111738043","0.5809710105457279","5.238620268358904","7.1921691890351145","500","1.0070983334268657","0.9971803365330802","1.4158275617220708","1.6756281024216912","True","7.2044321286978565","0.010507033286022215","0.005549471210093816","1.0000000000000007","1.0000000000000002","0.22083337887602883","0.04591578036954301","0.0","75.8412620044549","1.0","0.02680965147453083","3604.6716570854187","top100"
"0","ok","2459861.336478994","2459861.3780878233","0.9986118972301483","1071","318","25","25","True","35.0","70.0","predicted_peak_apparent_flux","ee","jones_anti_correlated","0.35","True","0.2460215724056106","2.928191853025779","25","-18.37582237245009","-27.33730374080553","-27.337303740805527","5","-19.512779396304225","-6.734928915995106","362.1463414634147","95.0","-17.072246268498283","-7.813947771964727","-17.072246268498283","0.1642427460850052","0.16570202363251513","0.004597864831955514","0.6801660238327291","0.11346934491888012","5.994271177990704","7.777363863308442","500","0.9984962669906591","0.930643263446931","1.9543846482808163","2.4289785427253574","True","8.089531483210733","0.009897524422409933","0.00319846790766863","1.0000000000000007","1.0000000000000002","0.14524958124530554","0.028350323666954804","0.0","27.40781874141905","1.0","0.16085790884718498","3604.6716570854187","top25"
"0","ok","2459861.336478994","2459861.3780878233","0.9986118972301483","1071","318","50","50","True","35.0","70.0","predicted_peak_apparent_flux","ee","jones_anti_correlated","0.35","True","0.2460215724056106","2.928191853025779","50","-14.612591116999965","-26.97713266983972","-26.97713266983972","5","-15.677486189520817","-4.129666878376851","362.1463414634147","95.0","-13.499147174640845","-13.80198464904004","-13.499147174640845","0.39772679157576224","0.4002110181692282","0.0039480910038131875","1.4866104644386247","0.2857343949967353","5.202770441604029","7.1623466423083935","500","1.0020421033925642","0.9550891212816921","1.592127929829356","1.8440537926264708","True","7.3619076586700105","0.010507033286022215","0.005367838604454342","1.0000000000000007","1.0000000000000002","0.19522071501398622","0.039140187543285736","0.0","75.03055531397557","1.0","0.024128686327077747","3604.6716570854187","top50"
