window,window_idx,status,start_jd,stop_jd,duration_hours,n_visible_total,n_after_peak_alt_gate,n_used_emitters,max_sats_per_window,truncated_by_cap,peak_alt_min_deg,peak_alt_max_deg,cap_selection_method,selected_pol,polarization_mode,polarization_contrast,polarization_jones_model,polarization_stokes_Q_over_I_mean_abs,XX_YY_power_ratio,n_emitters,interaction_vs_processed_background_db,processed_starlink_survival_vs_raw_starlink_db,interaction_survival_vs_raw_starlink_db,subspace_rank,local_eor_window_residual_vs_processed_background_db,local_peak_delay_bin_excess_db,local_peak_delay_ns,local_top_percentile,local_top_percentile_delay_bin_excess_db,top_1_percent_delay_bin_excess_db,top_5_percent_delay_bin_excess_db,local_null_split_even_residual_power,local_null_split_odd_residual_power,local_null_split_residual_significance,delay_excess_power_coherent_complex_sum,delay_excess_power_incoherent_sum,coherence_amplification_ratio,coherence_amplification_db,phase_randomized_null_trials,phase_randomized_null_ratio_mean,phase_randomized_null_ratio_median,phase_randomized_null_ratio_p95,phase_randomized_null_ratio_p99,observed_exceeds_phase_null_p95,observed_minus_phase_null_median_db,max_single_delay_excess_power,median_single_delay_excess_power,max_pair_peak_coherence,max_pair_weighted_coherence,median_pair_peak_coherence,median_pair_weighted_coherence,min_pair_delta_tau_ns,median_pair_delta_tau_ns,max_pair_fraction_time_delta_tau_lt_bin,median_pair_fraction_time_delta_tau_lt_bin,max_pair_overlap_duration_same_delay_bin_s,case,top_N,null_p95_db
w001,0,ok,2459861.2947583133,2459861.3363671424,0.9986118972301484,889,243,10,10,True,35.0,70.0,predicted_peak_apparent_flux,ee,jones_anti_correlated,0.35,True,0.2450420891024436,2.948919904776188,10,-26.16098321829792,-29.58028618881492,-29.580286188814878,5,-27.42943391525984,-19.7718039677678,-599.4146341463414,95.0,-25.45066443303709,-26.2477929614121,-25.45066443303709,0.0431338465544247,0.0432768078675316,0.0009887838743594,0.3543047814132052,0.0622705827644677,5.689761773281098,7.550940831410563,500,1.0168568355699912,0.817534441587734,2.6189885633972727,3.335530950504314,True,8.425880252014897,0.0087775006908611,0.0087710254948775,1.0000000000000004,1.0000000000000002,0.0262870384947873,0.0118950157512703,0.0,77.64407930370758,1.0,0.0402144772117962,3604.6716570854182,top10,10,4.181336019516541
w001,0,ok,2459861.2947583133,2459861.3363671424,0.9986118972301484,889,243,25,25,True,35.0,70.0,predicted_peak_apparent_flux,ee,jones_anti_correlated,0.35,True,0.2450420891024436,2.948919904776188,25,-23.33485091708288,-29.776042159625806,-29.77604215962578,5,-24.666751046017566,-15.942740966533162,349.6585365853658,95.0,-22.93307956458133,-24.52564233089456,-22.93307956458133,0.0813012640760722,0.0819431136765014,0.0036796761708979,0.8233423719962831,0.1536589758011462,5.358244565301477,7.290225321420896,500,1.0043119604194537,0.9090828588161516,1.915514868099818,2.3425704815125683,True,7.704190631262381,0.0095269326219787,0.0068231647940477,1.0000000000000009,1.0000000000000002,0.2316009667055593,0.054049662718667,0.0,38.37114595516525,1.0,0.0536193029490616,3604.6716570854182,top25,25,2.822855272972471
w001,0,ok,2459861.2947583133,2459861.3363671424,0.9986118972301484,889,243,50,50,True,35.0,70.0,predicted_peak_apparent_flux,ee,jones_anti_correlated,0.35,True,0.2450420891024436,2.948919904776188,50,-17.68981736859925,-28.096037114982536,-28.096037114982536,5,-18.800113311851447,-9.834175036057884,412.0975609756097,95.0,-17.01155798759405,-18.83712639090664,-17.01155798759405,0.3165703230977226,0.3136494601559911,0.0054678899255751,1.594099023177444,0.3087476963025392,5.16311228316146,7.129115698326556,500,1.007066406323114,0.9690394979119596,1.5948281401726856,1.8529423881257217,True,7.265700906398733,0.0095269326219787,0.0068177500434446,1.0000000000000009,1.0000000000000002,0.1925167313195019,0.0412958313783084,0.0,72.93370177361514,1.0,0.0268096514745308,3604.6716570854182,top50,50,2.027138900289183
w001,0,ok,2459861.2947583133,2459861.3363671424,0.9986118972301484,889,243,100,100,True,35.0,70.0,predicted_peak_apparent_flux,ee,jones_anti_correlated,0.35,True,0.2450420891024436,2.948919904776188,100,-14.558612568716065,-27.4571928983192,-27.457192898319214,5,-15.66041183618964,-6.393404964924661,412.0975609756097,95.0,-13.934281892397296,-15.402696914639025,-13.934281892397296,0.6432969358938728,0.6553118849861059,0.0138714617133336,3.0976737840108246,0.6304879862107998,4.913136890407197,6.91358864668152,500,1.008026103857255,0.9782842862636544,1.436641723444268,1.7109794776250375,True,7.0089378696159965,0.0095269326219787,0.0070478473672548,1.0000000000000009,1.0000000000000002,0.2209315816444941,0.0368645043753149,0.0,72.02765546823183,1.0,0.0294906166219839,3604.6716570854182,top100,100,1.5734847521052089
w002,0,ok,2459861.336478994,2459861.3780878237,0.9986118972301484,1071,318,10,10,True,35.0,70.0,predicted_peak_apparent_flux,ee,jones_anti_correlated,0.35,True,0.2460215724056106,2.928191853025779,10,-21.275131196724026,-26.960685299393504,-26.960685299393504,5,-22.369750607939363,-11.55712821100769,362.1463414634147,95.0,-20.18664073491585,-22.588341497608862,-20.18664073491585,0.0851800095850341,0.0857202246626068,0.0026211186686435,0.3441093773638846,0.0688494772017891,4.997995501917078,6.98795860935395,500,0.9825739861058748,0.8014176672077945,2.295638189590608,3.1098573719069185,True,7.949369487355416,0.0098975244224099,0.0068853215364617,0.9999999826699296,0.9999999015045276,0.0048726244441484,0.0022118143946098,3.324016953563767e-07,250.5169131489112,1.0,0.0107238605898123,3604.6716570854182,top10,10,3.609034409357459
w002,0,ok,2459861.336478994,2459861.3780878237,0.9986118972301484,1071,318,100,100,True,35.0,70.0,predicted_peak_apparent_flux,ee,jones_anti_correlated,0.35,True,0.2460215724056106,2.928191853025779,100,-12.429157049607229,-27.05482777249873,-27.05482777249873,5,-13.477062665744558,-1.4942758900319897,362.1463414634147,95.0,-11.379434410482348,-10.953458973032332,-11.379434410482348,0.6577482986278681,0.666640776480097,0.0080107459902992,3.0434865111738043,0.5809710105457279,5.238620268358904,7.1921691890351145,500,1.0070983334268655,0.9971803365330802,1.4158275617220708,1.6756281024216912,True,7.2044321286978565,0.0105070332860222,0.0055494712100938,1.0000000000000009,1.0000000000000002,0.2208333788760288,0.045915780369543,0.0,75.8412620044549,1.0,0.0268096514745308,3604.6716570854182,top100,100,1.5101036242657768
w002,0,ok,2459861.336478994,2459861.3780878237,0.9986118972301484,1071,318,25,25,True,35.0,70.0,predicted_peak_apparent_flux,ee,jones_anti_correlated,0.35,True,0.2460215724056106,2.928191853025779,25,-18.37582237245009,-27.33730374080553,-27.337303740805527,5,-19.512779396304225,-6.734928915995106,362.1463414634147,95.0,-17.072246268498283,-7.813947771964727,-17.072246268498283,0.1642427460850052,0.1657020236325151,0.0045978648319555,0.6801660238327291,0.1134693449188801,5.994271177990704,7.777363863308442,500,0.9984962669906592,0.930643263446931,1.9543846482808165,2.4289785427253574,True,8.089531483210733,0.0098975244224099,0.0031984679076686,1.0000000000000009,1.0000000000000002,0.1452495812453055,0.0283503236669548,0.0,27.40781874141905,1.0,0.1608579088471849,3604.6716570854182,top25,25,2.9101004258945196
w002,0,ok,2459861.336478994,2459861.3780878237,0.9986118972301484,1071,318,50,50,True,35.0,70.0,predicted_peak_apparent_flux,ee,jones_anti_correlated,0.35,True,0.2460215724056106,2.928191853025779,50,-14.612591116999964,-26.97713266983972,-26.97713266983972,5,-15.677486189520817,-4.129666878376851,362.1463414634147,95.0,-13.499147174640845,-13.80198464904004,-13.499147174640845,0.3977267915757622,0.4002110181692282,0.0039480910038131,1.4866104644386249,0.2857343949967353,5.202770441604029,7.1623466423083935,500,1.0020421033925642,0.955089121281692,1.592127929829356,1.8440537926264708,True,7.36190765867001,0.0105070332860222,0.0053678386044543,1.0000000000000009,1.0000000000000002,0.1952207150139862,0.0391401875432857,0.0,75.03055531397557,1.0,0.0241286863270777,3604.6716570854182,top50,50,2.019779610064038
