window_idx,satellite_name,satellite_index,peak_alt_deg,range_min_km,range_max_km,peak_abs_jy,mean_abs_jy,predicted_peak_apparent_flux_jy,cap_selection_method,cap_selection_score,emission_type
0,,3449,69.39185305659403,589.5040334749883,12748.230630202186,0.5448463906637804,0.01202635452680213,76.26272653752751,predicted_peak_apparent_flux,76.26272653752751,literature_parameterized_uemr_template_not_proprietary_waveform
0,,3450,69.39185305659403,589.5040334749883,12748.230630202186,0.5448463906637804,0.01202635452680213,76.26272653752751,predicted_peak_apparent_flux,76.26272653752751,literature_parameterized_uemr_template_not_proprietary_waveform
0,,3451,69.3849350225092,589.5334898672065,12748.542082403552,0.544748959487696,0.012027857858774112,76.24818021937183,predicted_peak_apparent_flux,76.24818021937183,literature_parameterized_uemr_template_not_proprietary_waveform
0,,3453,69.36619692760226,589.5308749042281,12748.97912626206,0.5471686607820041,0.012029641755224963,76.23008862074863,predicted_peak_apparent_flux,76.23008862074863,literature_parameterized_uemr_template_not_proprietary_waveform
0,,3454,69.36619692760226,589.5308749042281,12748.97912626206,0.5471686607820041,0.012029641755224963,76.23008862074863,predicted_peak_apparent_flux,76.23008862074863,literature_parameterized_uemr_template_not_proprietary_waveform
0,,3452,69.36831575856658,589.6404364552577,12748.807573858488,0.5472195873542037,0.012029405160342932,76.20388463597388,predicted_peak_apparent_flux,76.20388463597388,literature_parameterized_uemr_template_not_proprietary_waveform
0,,3487,69.11951221576675,591.5789024189048,12811.518946321821,0.19685030957298966,0.0064228853320110425,75.45652621510598,predicted_peak_apparent_flux,75.45652621510598,literature_parameterized_uemr_template_not_proprietary_waveform
0,,3486,69.12017827602578,591.6569499448575,12811.578356850032,0.19683705777079194,0.0064231723360073855,75.43728911615803,predicted_peak_apparent_flux,75.43728911615803,literature_parameterized_uemr_template_not_proprietary_waveform
0,,3489,69.10802532865443,591.6489060844582,12811.590053383074,0.19683716240136503,0.00642287464957193,75.42712973331169,predicted_peak_apparent_flux,75.42712973331169,literature_parameterized_uemr_template_not_proprietary_waveform
0,,3490,69.10802532865443,591.6489060844582,12811.590053383074,0.19683716240136503,0.00642287464957193,75.42712973331169,predicted_peak_apparent_flux,75.42712973331169,literature_parameterized_uemr_template_not_proprietary_waveform
0,,3488,69.10952789934495,591.7178114905544,12811.679557220285,0.196816248069239,0.006423114060295061,75.41107347739906,predicted_peak_apparent_flux,75.41107347739906,literature_parameterized_uemr_template_not_proprietary_waveform
0,,3110,67.16839803868393,599.6856497391826,13148.234591071925,0.24064179256542972,0.007882332836506536,71.45118513610342,predicted_peak_apparent_flux,71.45118513610342,literature_parameterized_uemr_template_not_proprietary_waveform
0,,3109,67.17061593855168,599.8065453314625,13148.052715779997,0.24068628403223932,0.007881552955713848,71.42471285163961,predicted_peak_apparent_flux,71.42471285163961,literature_parameterized_uemr_template_not_proprietary_waveform
0,,3114,67.17977358877397,599.9422429908277,13147.385009498748,0.24086220221977975,0.007877559210557605,71.40201170720083,predicted_peak_apparent_flux,71.40201170720083,literature_parameterized_uemr_template_not_proprietary_waveform
0,,3112,67.15921785695296,599.8558389028805,13147.390985775468,0.24089475448769923,0.007876875442537117,71.40101140556874,predicted_peak_apparent_flux,71.40101140556874,literature_parameterized_uemr_template_not_proprietary_waveform
0,,3111,67.16019357513743,599.8613506129609,13147.442021876735,0.24087884512341812,0.007876941393993916,71.40072355843795,predicted_peak_apparent_flux,71.40072355843795,literature_parameterized_uemr_template_not_proprietary_waveform
0,,3113,67.16068766816761,599.8914871313991,13147.335749883934,0.24090325219790906,0.007876910077475497,71.39406848389044,predicted_peak_apparent_flux,71.39406848389044,literature_parameterized_uemr_template_not_proprietary_waveform
0,,3286,65.97628408684209,604.105091280799,12102.395140304769,0.551888243373515,0.010122465643670541,69.15133222602498,predicted_peak_apparent_flux,69.15133222602498,literature_parameterized_uemr_template_not_proprietary_waveform
0,,3287,65.94950464242393,604.0828608311776,12102.137364528598,0.5519500656352309,0.010122460912335804,69.12759549406672,predicted_peak_apparent_flux,69.12759549406672,literature_parameterized_uemr_template_not_proprietary_waveform
0,,3288,65.94716651374185,604.0873693132744,12102.005490317008,0.5519753000776506,0.01012211618648166,69.12404569744008,predicted_peak_apparent_flux,69.12404569744008,literature_parameterized_uemr_template_not_proprietary_waveform
0,,3289,65.94716651374185,604.0873693132744,12102.005490317008,0.5519753000776506,0.01012211618648166,69.12404569744008,predicted_peak_apparent_flux,69.12404569744008,literature_parameterized_uemr_template_not_proprietary_waveform
0,,3284,65.95159820005648,604.1963064267261,12101.288629014309,0.5512492084577095,0.01012073425231055,69.10389235831737,predicted_peak_apparent_flux,69.10389235831737,literature_parameterized_uemr_template_not_proprietary_waveform
0,,3285,65.95159820005648,604.1963064267261,12101.288629014309,0.5512492084577095,0.01012073425231055,69.10389235831737,predicted_peak_apparent_flux,69.10389235831737,literature_parameterized_uemr_template_not_proprietary_waveform
0,,723,64.95644000003374,607.684445781059,11324.465559168773,0.4598752577312437,0.007760075414785798,67.23761894034674,predicted_peak_apparent_flux,67.23761894034674,literature_parameterized_uemr_template_not_proprietary_waveform
0,,724,64.95054061737815,607.8495838827049,11322.24793842018,0.45959532281270543,0.007763567422131038,67.19462383066083,predicted_peak_apparent_flux,67.19462383066083,literature_parameterized_uemr_template_not_proprietary_waveform
0,,725,64.94897836188558,607.8724662047202,11322.103754133443,0.45957873968329255,0.007763721879005823,67.18785260661387,predicted_peak_apparent_flux,67.18785260661387,literature_parameterized_uemr_template_not_proprietary_waveform
0,,726,64.93014228712501,607.9538960657284,11321.756830426215,0.45952221665929777,0.007764148067525929,67.1492076533183,predicted_peak_apparent_flux,67.1492076533183,literature_parameterized_uemr_template_not_proprietary_waveform
0,,594,64.2690636992772,612.4096806079268,13278.7945225623,0.3339759876445048,0.02064141293954806,65.45446092081983,predicted_peak_apparent_flux,65.45446092081983,literature_parameterized_uemr_template_not_proprietary_waveform
0,,592,64.26195219028826,612.3747734069403,13278.806760384921,0.33412506108379897,0.020638622154813973,65.4540910735066,predicted_peak_apparent_flux,65.4540910735066,literature_parameterized_uemr_template_not_proprietary_waveform
0,,593,64.26195011643073,612.393018073496,13278.859758257384,0.33394877398188344,0.02064178742770727,65.45018877666203,predicted_peak_apparent_flux,65.45018877666203,literature_parameterized_uemr_template_not_proprietary_waveform
0,,595,64.2635196561272,612.473608024376,13278.773755331,0.333972208847758,0.020641023512855614,65.4346940823773,predicted_peak_apparent_flux,65.4346940823773,literature_parameterized_uemr_template_not_proprietary_waveform
0,,1295,62.940487297452236,616.828772872329,13239.18669287745,0.40915987080857696,0.012163625257832641,63.05181851000053,predicted_peak_apparent_flux,63.05181851000053,literature_parameterized_uemr_template_not_proprietary_waveform
0,,1296,62.91979165227204,616.9281595754287,13239.162817266353,0.4090448199121835,0.012165789908165999,63.00823808376898,predicted_peak_apparent_flux,63.00823808376898,literature_parameterized_uemr_template_not_proprietary_waveform
0,,1291,62.94473965611396,617.1251515775455,13238.917947708267,0.4094482068810422,0.01215789244874983,62.99604700410607,predicted_peak_apparent_flux,62.99604700410607,literature_parameterized_uemr_template_not_proprietary_waveform
0,,1292,62.94473965611396,617.1251515775455,13238.917947708267,0.4094482068810422,0.01215789244874983,62.99604700410607,predicted_peak_apparent_flux,62.99604700410607,literature_parameterized_uemr_template_not_proprietary_waveform
0,,1124,63.04201296085617,617.8252195552977,13249.500702299372,0.35392106949665253,0.019920258678369846,62.96223097901322,predicted_peak_apparent_flux,62.96223097901322,literature_parameterized_uemr_template_not_proprietary_waveform
0,,1293,62.9050047856935,617.0753168059372,13239.071534007753,0.40905806289201874,0.012165196005523451,62.961566367817504,predicted_peak_apparent_flux,62.961566367817504,literature_parameterized_uemr_template_not_proprietary_waveform
0,,1294,62.9050047856935,617.0753168059372,13239.071534007753,0.40905806289201874,0.012165196005523451,62.961566367817504,predicted_peak_apparent_flux,62.961566367817504,literature_parameterized_uemr_template_not_proprietary_waveform
0,,1123,63.02944088554006,617.9003529228098,13249.463976789379,0.3539747926687207,0.019919301451078474,62.93286822554531,predicted_peak_apparent_flux,62.93286822554531,literature_parameterized_uemr_template_not_proprietary_waveform
0,,1126,63.02552034751996,617.8837328700174,13249.501382800228,0.3532218218844032,0.01991890539457623,62.931870669170486,predicted_peak_apparent_flux,62.931870669170486,literature_parameterized_uemr_template_not_proprietary_waveform
0,,1125,63.0177526767005,617.9245610590269,13249.477570200397,0.35397183973223645,0.019919241314479,62.91487029741291,predicted_peak_apparent_flux,62.91487029741291,literature_parameterized_uemr_template_not_proprietary_waveform
0,,4252,61.94233282783261,622.3667168036894,13130.058907446284,0.5092267659578841,0.01543862453713465,60.8186980940389,predicted_peak_apparent_flux,60.8186980940389,literature_parameterized_uemr_template_not_proprietary_waveform
0,,4250,61.932183620799655,622.6452238139361,13129.831511555954,0.5092575700168515,0.015437883857124978,60.75282688552562,predicted_peak_apparent_flux,60.75282688552562,literature_parameterized_uemr_template_not_proprietary_waveform
0,,4251,61.93519422977942,622.6688589031759,13129.735715085813,0.5093045078083808,0.015437293386932883,60.75161892570497,predicted_peak_apparent_flux,60.75161892570497,literature_parameterized_uemr_template_not_proprietary_waveform
0,,4254,61.93092679692684,622.7574238146212,13129.87825105893,0.5091645601222995,0.015439983694418633,60.729516883764255,predicted_peak_apparent_flux,60.729516883764255,literature_parameterized_uemr_template_not_proprietary_waveform
0,,4255,61.93092679692684,622.7574238146212,13129.87825105893,0.5091645601222995,0.015439983694418633,60.729516883764255,predicted_peak_apparent_flux,60.729516883764255,literature_parameterized_uemr_template_not_proprietary_waveform
0,,4253,61.93116317333766,622.7831177217129,13129.882181926489,0.5091582967293233,0.01544005158662294,60.724773185853685,predicted_peak_apparent_flux,60.724773185853685,literature_parameterized_uemr_template_not_proprietary_waveform
0,,3483,60.259128545341206,632.1733538563777,13226.866449785792,0.25821990240127024,0.00831898358770897,57.06508426969239,predicted_peak_apparent_flux,57.06508426969239,literature_parameterized_uemr_template_not_proprietary_waveform
0,,3484,60.275379863325355,632.3326592081489,13226.58256856866,0.2582372603290757,0.00831832782860918,57.054817494165384,predicted_peak_apparent_flux,57.054817494165384,literature_parameterized_uemr_template_not_proprietary_waveform
0,,3485,60.275379863325355,632.3326592081489,13226.58256856866,0.2582372603290757,0.00831832782860918,57.054817494165384,predicted_peak_apparent_flux,57.054817494165384,literature_parameterized_uemr_template_not_proprietary_waveform
