window_idx,satellite_name,satellite_index,peak_alt_deg,range_min_km,range_max_km,peak_abs_jy,mean_abs_jy,emission_type
0,,692,80.04017461238108,564.2650990372576,11349.068851206846,923785439045.6747,154569162.48757535,literature_parameterized_uemr_template_not_proprietary_waveform
0,,691,80.03780154331183,564.263959698375,11349.104825038094,923857315478.8618,154582617.26425168,literature_parameterized_uemr_template_not_proprietary_waveform
0,,690,80.03240107049571,564.250520047907,11349.019427627243,922312078644.4637,154309295.287789,literature_parameterized_uemr_template_not_proprietary_waveform
0,,689,80.00803300344673,564.2039464483485,11350.960105880555,935864629441.7745,156736277.33578408,literature_parameterized_uemr_template_not_proprietary_waveform
0,,1099,78.56408120605286,565.7013920566669,12961.879601769504,9.755311262120421e+16,48309139941047.2,literature_parameterized_uemr_template_not_proprietary_waveform
0,,1100,78.56408120605286,565.7013920566669,12961.879601769504,9.755311262120421e+16,48309139941047.2,literature_parameterized_uemr_template_not_proprietary_waveform
0,,1098,78.56049167095817,565.822380755755,12961.652344722708,9.744513031446133e+16,48246619763470.58,literature_parameterized_uemr_template_not_proprietary_waveform
0,,1097,78.5551410542227,565.8497421676354,12961.638447825351,9.74308176188344e+16,48238513669512.16,literature_parameterized_uemr_template_not_proprietary_waveform
0,,2896,77.82485433722599,567.4249074494212,13021.666611467515,1.3872436663036773e+17,71267127723767.77,literature_parameterized_uemr_template_not_proprietary_waveform
0,,2897,77.81234881238406,567.642818416219,13021.282622150296,1.3852056545436568e+17,71141946454988.23,literature_parameterized_uemr_template_not_proprietary_waveform
0,,2900,77.7745473339463,567.6602533350574,13021.105588485912,1.3827262399450275e+17,70993894199052.03,literature_parameterized_uemr_template_not_proprietary_waveform
0,,2898,77.77401396473843,567.3986260307734,13021.228600672417,1.3801874427753744e+17,70848275950217.42,literature_parameterized_uemr_template_not_proprietary_waveform
0,,2899,77.77401396473843,567.3986260307734,13021.228600672417,1.3801874427753744e+17,70848275950217.42,literature_parameterized_uemr_template_not_proprietary_waveform
0,,2901,77.7687321498876,567.7567354959561,13021.062512425144,1.383063175869737e+17,71012312812959.58,literature_parameterized_uemr_template_not_proprietary_waveform
0,,676,75.74713365907782,571.988316256347,13122.782059863477,3.226373541611387e+17,192958015326358.75,literature_parameterized_uemr_template_not_proprietary_waveform
1,,3420,87.4982290823761,556.2576609475632,10841.591822677115,24851010462.926327,3940043.8650717586,literature_parameterized_uemr_template_not_proprietary_waveform
1,,3421,87.4982290823761,556.2576609475632,10841.591822677115,24851010462.926327,3940043.8650717586,literature_parameterized_uemr_template_not_proprietary_waveform
1,,2965,87.42181218393914,556.3361943438757,13266.776232228227,1.157876723425154e+18,3333187522156065.0,literature_parameterized_uemr_template_not_proprietary_waveform
1,,2966,87.42181218393914,556.3361943438757,13266.776232228227,1.157876723425154e+18,3333187522156065.0,literature_parameterized_uemr_template_not_proprietary_waveform
1,,2964,87.38889604869843,556.3572057534867,13266.768542386759,1.157862202371012e+18,3333170491181370.5,literature_parameterized_uemr_template_not_proprietary_waveform
1,,3424,87.35318779985693,556.2247875223154,10842.287959542313,24936410796.313232,3950295.7831288916,literature_parameterized_uemr_template_not_proprietary_waveform
1,,3425,87.35318779985693,556.2247875223154,10842.287959542313,24936410796.313232,3950295.7831288916,literature_parameterized_uemr_template_not_proprietary_waveform
1,,3426,87.21562362508351,556.3647262088514,10842.870724029677,25056350919.419624,3962597.2132545947,literature_parameterized_uemr_template_not_proprietary_waveform
1,,3427,87.21562362508351,556.3647262088514,10842.870724029677,25056350919.419624,3962597.2132545947,literature_parameterized_uemr_template_not_proprietary_waveform
1,,3422,87.15157483444595,556.3115181699395,10843.380996099148,25155862277.443333,3974072.9715319057,literature_parameterized_uemr_template_not_proprietary_waveform
1,,2963,87.08650531493154,556.4230748422859,13266.836252976862,1.1576746294837384e+18,3332989187181137.0,literature_parameterized_uemr_template_not_proprietary_waveform
1,,3423,87.00438409255642,556.6466114522674,10843.677760990644,25207813217.058357,3976945.3486068766,literature_parameterized_uemr_template_not_proprietary_waveform
1,,2969,86.88255790757427,556.8038140536514,13266.613163962267,1.157737621507683e+18,3333153673741142.0,literature_parameterized_uemr_template_not_proprietary_waveform
1,,2970,86.88255790757427,556.8038140536514,13266.613163962267,1.157737621507683e+18,3333153673741142.0,literature_parameterized_uemr_template_not_proprietary_waveform
1,,2967,86.79454112463308,556.7751324366483,13266.64904786332,1.1576485558901317e+18,3333061953917901.0,literature_parameterized_uemr_template_not_proprietary_waveform
1,,2968,86.79454112463308,556.7751324366483,13266.64904786332,1.1576485558901317e+18,3333061953917901.0,literature_parameterized_uemr_template_not_proprietary_waveform
1,,734,85.63843173168227,557.4166773332586,12478.4307746398,3244972792968244.5,1114063537360.4849,literature_parameterized_uemr_template_not_proprietary_waveform
1,,735,85.628869092085,557.4483406518418,12478.01223559088,3237239568731287.0,1111124163189.075,literature_parameterized_uemr_template_not_proprietary_waveform
1,,736,85.62227780620388,557.4629573287525,12478.025414902628,3237206467806889.5,1111116355019.506,literature_parameterized_uemr_template_not_proprietary_waveform
1,,733,85.60407220210642,557.4039897737216,12477.117109481194,3216121045588755.5,1103153588417.1409,literature_parameterized_uemr_template_not_proprietary_waveform
1,,3126,85.31476984006285,557.585211575961,13230.350559454031,9.475399733299174e+17,879235467942855.0,literature_parameterized_uemr_template_not_proprietary_waveform
1,,3127,85.09174353384265,557.7687350910704,13230.698249260024,9.506805846067828e+17,883410664151264.0,literature_parameterized_uemr_template_not_proprietary_waveform
1,,3128,85.09174353384265,557.7687350910704,13230.698249260024,9.506805846067828e+17,883410664151264.0,literature_parameterized_uemr_template_not_proprietary_waveform
1,,3129,84.96137078563017,557.7849055231294,13230.96408627784,9.521415632013948e+17,885427210479774.9,literature_parameterized_uemr_template_not_proprietary_waveform
1,,3187,82.83465700707839,559.4092744379979,13270.510881323404,1.8671796178745078e+18,4756066333851740.0,literature_parameterized_uemr_template_not_proprietary_waveform
1,,3188,82.83465700707839,559.4092744379979,13270.510881323404,1.8671796178745078e+18,4756066333851740.0,literature_parameterized_uemr_template_not_proprietary_waveform
1,,3185,82.79072947314951,559.5130134280872,13270.454985334469,1.8672123327708127e+18,4755657298844436.0,literature_parameterized_uemr_template_not_proprietary_waveform
1,,3186,82.79072947314951,559.5130134280872,13270.454985334469,1.8672123327708127e+18,4755657298844436.0,literature_parameterized_uemr_template_not_proprietary_waveform
1,,4053,81.80913779857785,561.2129930824946,13256.306456795955,1.594312369880474e+18,4542634907813248.0,literature_parameterized_uemr_template_not_proprietary_waveform
1,,4055,81.80909468052094,561.2475549664555,13256.264388479764,1.594284764266825e+18,4542524404806274.0,literature_parameterized_uemr_template_not_proprietary_waveform
1,,4054,81.80574276617315,561.1932060846642,13256.33160893108,1.59429033171516e+18,4542601649338155.0,literature_parameterized_uemr_template_not_proprietary_waveform
1,,4056,81.76385164196593,561.3536758621265,13256.257197782088,1.5939985303197135e+18,4541816798487397.0,literature_parameterized_uemr_template_not_proprietary_waveform
1,,4057,81.76009092120988,561.360847708475,13256.25014199156,1.5939636414137572e+18,4541728159412119.0,literature_parameterized_uemr_template_not_proprietary_waveform
