window_idx,i,j,satellite_i,satellite_j,peak_coherence,weighted_coherence,peak_delay_ns,min_delta_tau_ns,median_delta_tau_ns,p10_delta_tau_ns,delay_bin_width_ns,fraction_time_delta_tau_lt_bin,fraction_time_delta_tau_lt_half_bin,overlap_duration_same_delay_bin_s,combined_predicted_apparent_flux_jy,mean_pair_alt_deg,mean_pair_inverse_range_km,mean_coherence,p95_coherence
0,0,1,,,1.0000000000000004,1.0,-3996.097560975609,0.0,0.0,0.0,12.487804878048792,1.0,1.0,3604.6716570854187,152.52545307505503,-21.21488191527125,0.00029981584694748555,1.0,1.0000000000000002
0,0,2,,,0.9999984909169519,0.9999963686382379,-149.85365853658536,7.778199216059006e-05,0.007575076941325659,0.002334352590044269,12.487804878048792,1.0,1.0,3604.6716570854187,152.51090675689935,-21.215785129453433,0.0002998141483845335,0.9973039267264792,0.9999862836636938
0,0,3,,,0.9999925044411645,0.9999822038726501,-137.36585365853657,8.733465715676106e-05,0.018702661069218838,0.003940302514544092,12.487804878048792,1.0,1.0,3604.6716570854187,152.49281515827613,-21.217545183593415,0.00029981337931259567,0.9885616840920581,0.9999267980917184
0,0,4,,,0.9999925044411645,0.9999822038726501,-137.36585365853657,8.733465715676106e-05,0.018702661069218838,0.003940302514544092,12.487804878048792,1.0,1.0,3604.6716570854187,152.49281515827613,-21.217545183593415,0.00029981337931259567,0.9885616840920581,0.9999267980917184
0,0,5,,,0.9999933296864479,0.9999853620364643,-137.36585365853657,9.282083809887561e-05,0.01907365240520583,0.0032831655257362577,12.487804878048792,1.0,1.0,3604.6716570854187,152.4666111735014,-21.21657339323196,0.0002998080610175191,0.9911200416025137,0.9999420657546836
0,0,6,,,0.026285263192055205,0.011812634801702518,124.87804878048779,0.4306338937551038,77.64407930370758,27.631793792495397,12.487804878048792,0.040214477211796246,0.021447721179624665,144.95998620986938,151.7192527526335,-21.43655558921799,0.0002996609771498998,0.00406157288401705,0.009855040156683027
0,0,7,,,0.026285025199821614,0.01186101465444081,124.87804878048779,0.4351674549760058,77.65177900021182,27.623559377258456,12.487804878048792,0.040214477211796246,0.021447721179624665,144.95998620986938,151.70001565368554,-21.436504272125916,0.0002996567502485724,0.004071425212044376,0.009849567756557933
0,0,8,,,0.026287038494787387,0.011874774627171686,124.87804878048779,0.43201664744847174,77.64880916209765,27.61814733743253,12.487804878048792,0.040214477211796246,0.021447721179624665,144.95998620986938,151.6898562708392,-21.43681871049408,0.0002996563116950372,0.004071799611228652,0.00984648132147222
0,0,9,,,0.026287038494787387,0.011874774627171686,124.87804878048779,0.43201664744847174,77.64880916209765,27.61814733743253,12.487804878048792,0.040214477211796246,0.021447721179624665,144.95998620986938,151.6898562708392,-21.43681871049408,0.0002996563116950372,0.004071799611228652,0.00984648132147222
0,0,10,,,0.02627933279423762,0.011966922686782022,124.87804878048779,0.4391838488940344,77.65693430168157,27.605242448141567,12.487804878048792,0.040214477211796246,0.021447721179624665,144.95998620986938,151.67380001492657,-21.436838944115046,0.00029965224170601666,0.004097987116981047,0.009861196905672307
0,0,11,,,0.011609206283536011,0.006277940877132068,87.41463414634146,0.6742584694714184,93.1103218462453,40.90872431354442,12.487804878048792,0.021447721179624665,0.013404825737265416,77.31199264526367,147.71391167363095,-23.336423293291677,0.0002962895564119451,0.0030800417884481626,0.007136870982401674
0,0,12,,,0.011591954813505374,0.006167008551128657,62.439024390243894,0.6422175721720592,93.10786998313904,40.89895975522574,12.487804878048792,0.021447721179624665,0.013404825737265416,77.31199264526367,147.68743938916714,-23.33456586307178,0.00029628535763868595,0.00308254448264132,0.00706703098086332
0,0,13,,,0.01147876979109326,0.0059442715440764125,62.439024390243894,0.1656409865815135,93.04638488402729,40.8483401120081,12.487804878048792,0.021447721179624665,0.013404825737265416,77.31199264526367,147.66473824472834,-23.327798932261736,0.0002962868229189341,0.0031107170747963694,0.007263783371414472
