window_idx,status,start_jd,stop_jd,duration_hours,n_visible_total,n_after_peak_alt_gate,n_used_emitters,max_sats_per_window,truncated_by_cap,peak_alt_min_deg,peak_alt_max_deg,cap_selection_method,selected_pol,polarization_mode,polarization_contrast,polarization_jones_model,polarization_stokes_Q_over_I_mean_abs,XX_YY_power_ratio,n_emitters,interaction_vs_processed_background_db,processed_starlink_survival_vs_raw_starlink_db,interaction_survival_vs_raw_starlink_db,subspace_rank,local_eor_window_residual_vs_processed_background_db,local_peak_delay_bin_excess_db,local_peak_delay_ns,local_top_percentile,local_top_percentile_delay_bin_excess_db,top_1_percent_delay_bin_excess_db,top_5_percent_delay_bin_excess_db,local_null_split_even_residual_power,local_null_split_odd_residual_power,local_null_split_residual_significance,delay_excess_power_coherent_complex_sum,delay_excess_power_incoherent_sum,coherence_amplification_ratio,coherence_amplification_db,phase_randomized_null_trials,phase_randomized_null_ratio_mean,phase_randomized_null_ratio_median,phase_randomized_null_ratio_p95,phase_randomized_null_ratio_p99,observed_exceeds_phase_null_p95,observed_minus_phase_null_median_db,max_single_delay_excess_power,median_single_delay_excess_power,max_pair_peak_coherence,max_pair_weighted_coherence,median_pair_peak_coherence,median_pair_weighted_coherence,min_pair_delta_tau_ns,median_pair_delta_tau_ns,max_pair_fraction_time_delta_tau_lt_bin,median_pair_fraction_time_delta_tau_lt_bin,max_pair_overlap_duration_same_delay_bin_s
0,ok,2459861.2947583133,2459861.3363671424,0.9986118972301483,889,243,100,100,True,35.0,70.0,predicted_peak_apparent_flux,ee,jones_anti_correlated,0.35,True,0.24504208910244366,2.948919904776188,100,-14.558612568716065,-27.457192898319196,-27.457192898319214,5,-15.66041183618964,-6.393404964924661,412.0975609756097,95.0,-13.934281892397296,-15.402696914639023,-13.934281892397296,0.6432969358938728,0.6553118849861059,0.013871461713333626,3.0976737840108246,0.6304879862107998,4.913136890407197,6.91358864668152,500,1.0080261038572553,0.9782842862636543,1.4366417234442679,1.7109794776250375,True,7.0089378696159965,0.00952693262197872,0.007047847367254877,1.0000000000000007,1.0000000000000002,0.22093158164449414,0.036864504375314924,0.0,72.02765546823183,1.0,0.029490616621983913,3604.6716570854187
