window_idx,satellite_name,satellite_index,peak_alt_deg,range_min_km,range_max_km,peak_abs_jy,mean_abs_jy,emission_type
0,,637,66.09856088564597,567.926082079567,13199.936628387752,0.44508405976282905,0.015892462058511497,literature_parameterized_uemr_template_not_proprietary_waveform
0,,2815,62.1333443863042,621.5361466810945,13178.540362267904,0.45752862867673383,0.01492600284603554,literature_parameterized_uemr_template_not_proprietary_waveform
0,,2816,62.127746393504594,621.6078024238469,13178.45134914328,0.4575864782434992,0.014924811964333717,literature_parameterized_uemr_template_not_proprietary_waveform
0,,2813,62.113565872906825,621.3538269806702,13178.500226964305,0.4577323417933541,0.014922457617762171,literature_parameterized_uemr_template_not_proprietary_waveform
0,,2814,62.10998458600768,621.5187301766226,13178.471259498529,0.4576655739829645,0.014923894386407326,literature_parameterized_uemr_template_not_proprietary_waveform
0,,728,61.139618948268996,628.3563768621902,12452.244529667321,0.5012273794298955,0.01021947548551227,literature_parameterized_uemr_template_not_proprietary_waveform
0,,729,61.13122150686713,628.4026188195706,12451.777500388886,0.5013347984782103,0.010218302281633986,literature_parameterized_uemr_template_not_proprietary_waveform
0,,727,61.12246096898448,628.1888905877661,12450.760016881164,0.5015948640308941,0.010216607618223942,literature_parameterized_uemr_template_not_proprietary_waveform
0,,628,59.222250794985136,637.5146023509128,13281.724714068987,0.3882550352919045,0.013023656421446898,literature_parameterized_uemr_template_not_proprietary_waveform
0,,629,59.1758191338159,637.7281391423555,13281.699971410773,0.38790313424194894,0.013030967264587088,literature_parameterized_uemr_template_not_proprietary_waveform
0,,630,59.11862644931144,638.4350227570565,13281.587385163086,0.38898405276440756,0.01303965981686027,literature_parameterized_uemr_template_not_proprietary_waveform
0,,3095,57.67443550228499,648.157071754835,11211.788588337744,0.4689767254966421,0.008901420328073199,literature_parameterized_uemr_template_not_proprietary_waveform
0,,3096,57.673072719681755,648.0775726522824,11212.111108860388,0.4689303045868579,0.008901774211179096,literature_parameterized_uemr_template_not_proprietary_waveform
0,,3097,57.673072719681755,648.0775726522824,11212.111108860388,0.4689303045868579,0.008901774211179096,literature_parameterized_uemr_template_not_proprietary_waveform
0,,3093,57.66847657877526,648.1970764329291,11210.447661183798,0.46917585832462627,0.00890036477723441,literature_parameterized_uemr_template_not_proprietary_waveform
0,,3094,57.66847657877526,648.1970764329291,11210.447661183798,0.46917585832462627,0.00890036477723441,literature_parameterized_uemr_template_not_proprietary_waveform
0,,922,57.2285168738849,649.1350264535592,10904.931079150747,0.4440511138610651,0.008462263507473363,literature_parameterized_uemr_template_not_proprietary_waveform
0,,923,57.2285168738849,649.1350264535592,10904.931079150747,0.4440511138610651,0.008462263507473363,literature_parameterized_uemr_template_not_proprietary_waveform
0,,924,57.21818986360863,649.2835601119963,10903.32663926152,0.4438421241990691,0.008463395931468871,literature_parameterized_uemr_template_not_proprietary_waveform
0,,921,57.217287620737764,649.2389911360439,10903.422520859986,0.44385516242256573,0.008463908906566722,literature_parameterized_uemr_template_not_proprietary_waveform
0,,918,57.20690007435947,649.5090474672714,10899.889995657193,0.4478388333695244,0.008466832179544553,literature_parameterized_uemr_template_not_proprietary_waveform
0,,919,57.20690007435947,649.5090474672714,10899.889995657193,0.4478388333695244,0.008466832179544553,literature_parameterized_uemr_template_not_proprietary_waveform
0,,920,57.204601849448395,649.4668481178606,10900.572121384685,0.44791828056435345,0.008466434956055077,literature_parameterized_uemr_template_not_proprietary_waveform
0,,1250,55.887134534894784,660.8260905721089,10885.03804465572,0.45919205533076696,0.008610516612811656,literature_parameterized_uemr_template_not_proprietary_waveform
0,,1251,55.887134534894784,660.8260905721089,10885.03804465572,0.45919205533076696,0.008610516612811656,literature_parameterized_uemr_template_not_proprietary_waveform
0,,1252,55.87089719506663,660.7883733040479,10885.221612955835,0.4591698514039778,0.008611014765844232,literature_parameterized_uemr_template_not_proprietary_waveform
0,,1253,55.86109920128285,660.6785222229548,10886.019815482032,0.4590582949985686,0.008611760989467702,literature_parameterized_uemr_template_not_proprietary_waveform
0,,1254,55.86109920128285,660.6785222229548,10886.019815482032,0.4590582949985686,0.008611760989467702,literature_parameterized_uemr_template_not_proprietary_waveform
0,,2687,53.81068173736837,674.5249500078965,12760.7550858873,0.5006978988171329,0.011557022994499119,literature_parameterized_uemr_template_not_proprietary_waveform
