window_idx,i,j,satellite_i,satellite_j,peak_coherence,weighted_coherence,peak_delay_ns,min_delta_tau_ns,median_delta_tau_ns,delay_bin_width_ns,fraction_time_delta_tau_lt_bin,overlap_duration_same_delay_bin_s,mean_coherence,p95_coherence
0,0,1,,,1.0000000000000004,1.0000000000000002,-3921.170731707317,0.0,0.0,12.487804878048792,1.0,3604.6716570854187,1.0,1.0000000000000002
0,0,2,,,0.9999970561924492,0.9999942187245988,-112.39024390243902,7.778199216059006e-05,0.007575076941325659,12.487804878048792,1.0,3604.6716570854187,0.9974426093401748,0.9999703449262697
0,0,3,,,0.9999847872609026,0.9999699254640289,-112.39024390243902,8.733465715676106e-05,0.018702661069218838,12.487804878048792,1.0,3604.6716570854187,0.9891212713095462,0.9998375394640103
0,0,4,,,0.9999847872609026,0.9999699254640289,-112.39024390243902,8.733465715676106e-05,0.018702661069218838,12.487804878048792,1.0,3604.6716570854187,0.9891212713095462,0.9998375394640103
0,0,5,,,0.9999877355239807,0.9999763778360464,-112.39024390243902,9.282083809887561e-05,0.01907365240520583,12.487804878048792,1.0,3604.6716570854187,0.9915560680384466,0.9998713869486214
0,0,6,,,0.02269762843391847,0.011523313376728654,124.87804878048779,0.4306338937551038,77.64407930370758,12.487804878048792,0.040214477211796246,144.95998620986938,0.0035724344320531443,0.009121122484392126
0,0,7,,,0.02269711067133293,0.01154484502300677,124.87804878048779,0.4351674549760058,77.65177900021182,12.487804878048792,0.040214477211796246,144.95998620986938,0.0035750214556001764,0.00910643234049311
0,0,8,,,0.02269828253583797,0.011553337728459408,124.87804878048779,0.43201664744847174,77.64880916209765,12.487804878048792,0.040214477211796246,144.95998620986938,0.003575742236326659,0.009108766834851074
0,0,9,,,0.02269828253583797,0.011553337728459408,124.87804878048779,0.43201664744847174,77.64880916209765,12.487804878048792,0.040214477211796246,144.95998620986938,0.003575742236326659,0.009108766834851074
0,0,10,,,0.022695141403566318,0.011596830343658049,124.87804878048779,0.4391838488940344,77.65693430168157,12.487804878048792,0.040214477211796246,144.95998620986938,0.0035860524673651216,0.009117939808814693
0,0,11,,,0.010486155530471193,0.0051784964284741445,62.439024390243894,0.6742584694714184,93.1103218462453,12.487804878048792,0.021447721179624665,77.31199264526367,0.0031929073711363773,0.007103457354196379
0,0,12,,,0.01050809593669475,0.005084980574121901,62.439024390243894,0.6422175721720592,93.10786998313904,12.487804878048792,0.021447721179624665,77.31199264526367,0.003182805842930917,0.007111796681011998
0,0,13,,,0.010875318647232813,0.00496468225813973,2622.439024390244,0.1656409865815135,93.04638488402729,12.487804878048792,0.021447721179624665,77.31199264526367,0.003224281609190065,0.007306472130716762
0,0,14,,,0.010775785467611071,0.004998938626630134,2622.439024390244,0.45614493526210315,93.02987974286417,12.487804878048792,0.021447721179624665,77.31199264526367,0.0032360239968628537,0.007271184102942995
0,0,15,,,0.010831919097469554,0.004993268323970034,2622.439024390244,0.35790258350238663,93.03202418101851,12.487804878048792,0.021447721179624665,77.31199264526367,0.0032375526516386474,0.00729534337753473
0,0,16,,,0.01075805010659452,0.004996153769485089,2622.439024390244,0.4880353610018343,93.0310520521245,12.487804878048792,0.021447721179624665,77.31199264526367,0.003231013223390637,0.0072585526019749
0,0,17,,,0.3753243236061386,0.08863108345925587,0.0,0.04557934651467445,21.721165567572903,12.487804878048792,0.2975871313672922,1072.7038979530334,0.061039615300438686,0.1785982431387615
0,0,18,,,0.37501096624560876,0.08852950419024672,0.0,0.03688266710137559,21.73710318879232,12.487804878048792,0.2975871313672922,1072.7038979530334,0.06075660457200437,0.17973740889830625
0,0,19,,,0.3749008922971159,0.08849898192322261,0.0,0.03809109320176419,21.741276911219494,12.487804878048792,0.2975871313672922,1072.7038979530334,0.06067268431541566,0.18008950804608292
0,0,20,,,0.3749008922971159,0.08849898192322261,0.0,0.03809109320176419,21.741276911219494,12.487804878048792,0.2975871313672922,1072.7038979530334,0.06067268431541566,0.18008950804608292
0,0,21,,,0.3745627758701813,0.08839862927213513,0.0,0.03781507554838462,21.751887613847803,12.487804878048792,0.2975871313672922,1072.7038979530334,0.06062171020292844,0.18058337559232002
0,0,22,,,0.3745627758701813,0.08839862927213513,0.0,0.03781507554838462,21.751887613847803,12.487804878048792,0.2975871313672922,1072.7038979530334,0.06062171020292844,0.18058337559232002
0,0,23,,,0.20255419641866187,0.037785416172068126,0.0,0.05980527462335051,28.955116716398702,12.487804878048792,0.20911528150134048,753.7919282913208,0.02154486406856437,0.0668339086019991
0,0,24,,,0.2031956424931171,0.03797727429710085,0.0,0.03863073178990516,28.907588160243026,12.487804878048792,0.20911528150134048,753.7919282913208,0.022013399860886552,0.0661822258129765
0,0,25,,,0.2032387729822063,0.03798690753532732,0.0,0.038089240140082775,28.905377950048642,12.487804878048792,0.20911528150134048,753.7919282913208,0.021929648741303733,0.06501161356166113
0,0,26,,,0.20340197199249913,0.0380206985024963,0.0,0.040668145924275416,28.900900915751986,12.487804878048792,0.20911528150134048,753.7919282913208,0.02174033513273627,0.06603689186624519
0,0,27,,,0.6196257783945793,0.15573948502971977,12.487804878048781,0.36052404524413867,72.96306501931,12.487804878048792,0.03753351206434316,135.29598712921143,0.11190544146768176,0.27958056837110856
0,0,28,,,0.6196246410967636,0.15575350115214392,12.487804878048781,0.46180755663509543,72.93370177361514,12.487804878048792,0.03753351206434316,135.29598712921143,0.11150526470626951,0.2784683297902996
0,0,29,,,0.6196260947584844,0.15573793229563776,12.487804878048781,0.342048141142509,72.96813620140982,12.487804878048792,0.03753351206434316,135.29598712921143,0.11162587972910616,0.2787944183384564
0,0,30,,,0.6196350023499482,0.15574349217458053,12.487804878048781,0.3435238624588298,72.96150767085969,12.487804878048792,0.03753351206434316,135.29598712921143,0.1119687218153535,0.2797569112222661
