window_idx,i,j,satellite_i,satellite_j,peak_coherence,weighted_coherence,peak_delay_ns,min_delta_tau_ns,median_delta_tau_ns,mean_coherence,p95_coherence
0,0,1,,,0.9999999395497181,0.9999994994821233,-149.85365853658536,1.205810380379405e-05,0.00254204647686624,0.9998090720067756,0.9999975295628699
0,0,2,,,0.9999999826699295,0.9999999015045276,-824.1951219512194,3.516623338688559e-06,0.0007521411156640308,0.9999996324878346,0.999999969870295
0,0,3,,,0.9999993064373808,0.9999984242764065,-199.8048780487805,1.1015853690878394e-05,0.005307702978352662,0.9999209065677757,0.9999975076282505
0,0,4,,,0.9999998574373311,0.99999762821764,-174.8292682926829,7.153470460211313e-05,0.002365034818006795,0.9992461813862111,0.9999919215011409
0,0,5,,,0.004872624444148433,0.0019231493932492206,137.36585365853657,3.6304062641306847,250.76293998882153,0.0008894407156020757,0.0021373360608549882
0,0,6,,,0.004875423869067824,0.001891614376776766,137.36585365853657,3.6082113025167577,250.79120496967099,0.000886088744032767,0.0021276805423049456
0,0,7,,,0.004863480086938313,0.002212426701065367,137.36585365853657,3.8940850348694735,250.51691314891116,0.000924597766394859,0.0022412820102856246
0,0,8,,,0.004863480086938313,0.002212426701065367,137.36585365853657,3.8940850348694735,250.51691314891116,0.000924597766394859,0.0022412820102856246
0,0,9,,,0.004870976748436775,0.0022077506539882616,137.36585365853657,3.9089272481116324,250.54263970747164,0.0009247337654160708,0.0022395766376428067
0,0,10,,,0.0048756602864211875,0.002048611285822712,137.36585365853657,3.7716659671678068,250.70989272529746,0.0009011024098618883,0.0021847783181002077
0,0,11,,,0.004859711028067124,0.002399794590716611,137.36585365853657,3.6691825583423636,250.2612424968336,0.0009323099528047443,0.0021120933793360606
0,0,12,,,0.011737795597673512,0.005272374828713783,-149.85365853658536,6.4692372581812965,114.33839300531929,0.001503362826961662,0.0042047330895656375
0,0,13,,,0.011746300177537295,0.005273938719671012,-149.85365853658536,6.477556919536656,114.33837738554705,0.001504424948655447,0.004204775036252674
0,0,14,,,0.011626375804805363,0.005254023207063318,-149.85365853658536,6.40915963513758,114.33926939321093,0.0014946666075436562,0.004206869179747826
0,0,15,,,0.010869475514885847,0.005136082790185976,-149.85365853658536,6.033217472496609,114.34726919251055,0.0014471252101879559,0.004196658778999776
0,0,16,,,0.010869475514885847,0.005136082790185976,-149.85365853658536,6.033217472496609,114.34726919251055,0.0014471252101879559,0.004196658778999776
0,0,17,,,0.012004505224305653,0.005317848908674036,-149.85365853658536,6.660585860310968,114.34191486320739,0.0015187903614575044,0.004186038855061023
0,0,18,,,0.009895815951908566,0.0049542799800499585,-162.34146341463415,5.573914540355748,114.35668587104007,0.001395851331058797,0.004182433242848829
0,0,19,,,0.05844285795997625,0.01636525572004841,-499.51219512195115,2.9243315717689082,75.04235202578377,0.009151140175177062,0.024996668384315916
0,0,20,,,0.05844285795997625,0.01636525572004841,-499.51219512195115,2.9243315717689082,75.04235202578377,0.009151140175177062,0.024996668384315916
0,0,21,,,0.059087920004655244,0.01652822537781126,-499.51219512195115,2.917633516456997,75.03055531397557,0.009150769111357438,0.02520545321148244
0,0,22,,,0.06041256687464198,0.016475855440074554,-499.51219512195115,2.8829444814047656,74.97734427971827,0.009165247287182016,0.025842041125633108
0,0,23,,,0.06041256687464198,0.016475855440074554,-499.51219512195115,2.8829444814047656,74.97734427971827,0.009165247287182016,0.025842041125633108
0,0,24,,,0.06030996888279094,0.016629811312188627,-499.51219512195115,2.9005957000548577,74.9982962159452,0.009172600568116607,0.0257329537301055
0,0,25,,,0.1796934318092998,0.037332620729978325,-1910.6341463414635,0.20065936179712354,24.781928722791523,0.0269630988032969,0.07975901542496919
0,0,26,,,0.18096336706423133,0.03734942479784562,-1910.6341463414635,0.21032637762061998,24.78405478565694,0.026813345491211064,0.07844400383212063
0,0,27,,,0.17432989054177458,0.037348360306019686,-1910.6341463414635,0.16173186054828637,24.758347775110934,0.026459171066983853,0.0833524588001864
0,0,28,,,0.174174977435592,0.03737063301688813,-1910.6341463414635,0.1679068026058128,24.761708154128783,0.02640685917260696,0.08153395026962876
0,0,29,,,0.07208485720563053,0.018964196350928688,3646.439024390244,0.7081577140641758,229.69511091996057,0.01995498154726782,0.04580088183030512
0,0,30,,,0.07219295591596074,0.01901852987166074,3646.439024390244,0.7076653495181116,229.68487083122145,0.019967330541069125,0.04589444816376422
