window_idx,i,j,satellite_i,satellite_j,peak_coherence,weighted_coherence,peak_delay_ns,min_delta_tau_ns,median_delta_tau_ns,delay_bin_width_ns,fraction_time_delta_tau_lt_bin,overlap_duration_same_delay_bin_s,mean_coherence,p95_coherence
0,0,1,,,1.0000000000000004,1.0,-3584.0,0.0,0.0,12.487804878048792,1.0,3604.6716570854187,1.0,1.0000000000000002
0,0,2,,,0.9999891272631941,0.9999810974863889,-87.41463414634146,7.778199216059006e-05,0.007575076941325659,12.487804878048792,1.0,3604.6716570854187,0.9979344113040063,0.9999566274323153
0,0,3,,,0.9999409594705059,0.999894853455267,-87.41463414634146,8.733465715676106e-05,0.018702661069218838,12.487804878048792,1.0,3604.6716570854187,0.9911152207948332,0.9997674642362996
0,0,4,,,0.9999409594705059,0.999894853455267,-87.41463414634146,8.733465715676106e-05,0.018702661069218838,12.487804878048792,1.0,3604.6716570854187,0.9911152207948332,0.9997674642362996
0,0,5,,,0.9999575980750994,0.999922231693376,-87.41463414634146,9.282083809887561e-05,0.01907365240520583,12.487804878048792,1.0,3604.6716570854187,0.9931094937499174,0.9998236039695373
0,0,6,,,0.026812111269648956,0.013383687811738026,49.951219512195124,0.4306338937551038,77.64407930370758,12.487804878048792,0.040214477211796246,144.95998620986938,0.004700885572271752,0.011781464710363884
0,0,7,,,0.026830713726844327,0.013385888677496943,49.951219512195124,0.4351674549760058,77.65177900021182,12.487804878048792,0.040214477211796246,144.95998620986938,0.004699485640684744,0.011783383266478355
0,0,8,,,0.026834688599696142,0.013390717267639341,49.951219512195124,0.43201664744847174,77.64880916209765,12.487804878048792,0.040214477211796246,144.95998620986938,0.004700634396183087,0.011786600763371513
0,0,9,,,0.026834688599696142,0.013390717267639341,49.951219512195124,0.43201664744847174,77.64880916209765,12.487804878048792,0.040214477211796246,144.95998620986938,0.004700634396183087,0.011786600763371513
0,0,10,,,0.026865238349133704,0.013398800773387504,49.951219512195124,0.4391838488940344,77.65693430168157,12.487804878048792,0.040214477211796246,144.95998620986938,0.004693991796371116,0.011810842491919413
0,0,11,,,0.024373940946907098,0.005495389744027947,2622.439024390244,0.6742584694714184,93.1103218462453,12.487804878048792,0.021447721179624665,77.31199264526367,0.006102543217921171,0.013515446677729026
0,0,12,,,0.024864455852929217,0.005458542685157655,2622.439024390244,0.6422175721720592,93.10786998313904,12.487804878048792,0.021447721179624665,77.31199264526367,0.006054238580965301,0.013334130003774905
0,0,13,,,0.02616274118425055,0.005392804764310958,2622.439024390244,0.1656409865815135,93.04638488402729,12.487804878048792,0.021447721179624665,77.31199264526367,0.0060513493839537726,0.013823347641499886
0,0,14,,,0.025882640319988805,0.00540145979975063,2622.439024390244,0.45614493526210315,93.02987974286417,12.487804878048792,0.021447721179624665,77.31199264526367,0.006115655210874154,0.013848527823766733
0,0,15,,,0.02602185022778914,0.005396243616975587,2622.439024390244,0.35790258350238663,93.03202418101851,12.487804878048792,0.021447721179624665,77.31199264526367,0.006105360596658602,0.013846452257902302
0,0,16,,,0.02581754903985803,0.005404246519110797,2622.439024390244,0.4880353610018343,93.0310520521245,12.487804878048792,0.021447721179624665,77.31199264526367,0.0061109804729473985,0.013825046717930393
0,0,17,,,0.5310372899531682,0.21268724435846426,0.0,0.04557934651467445,21.721165567572903,12.487804878048792,0.2975871313672922,1072.7038979530334,0.12270269243484949,0.27297951291936595
0,0,18,,,0.530642994295871,0.21249445551738544,0.0,0.03688266710137559,21.73710318879232,12.487804878048792,0.2975871313672922,1072.7038979530334,0.12202848951512535,0.2701150847258284
0,0,19,,,0.5305098300115857,0.2124321238081355,0.0,0.03809109320176419,21.741276911219494,12.487804878048792,0.2975871313672922,1072.7038979530334,0.12186916776201398,0.26931209479526186
0,0,20,,,0.5305098300115857,0.2124321238081355,0.0,0.03809109320176419,21.741276911219494,12.487804878048792,0.2975871313672922,1072.7038979530334,0.12186916776201398,0.26931209479526186
0,0,21,,,0.5301039863005471,0.21223964170820245,0.0,0.03781507554838462,21.751887613847803,12.487804878048792,0.2975871313672922,1072.7038979530334,0.12175409348320243,0.26846429604552774
0,0,22,,,0.5301039863005471,0.21223964170820245,0.0,0.03781507554838462,21.751887613847803,12.487804878048792,0.2975871313672922,1072.7038979530334,0.12175409348320243,0.26846429604552774
0,0,23,,,0.15866608080911346,0.05496291043293564,0.0,0.05980527462335051,28.955116716398702,12.487804878048792,0.20911528150134048,753.7919282913208,0.02517891680538313,0.07060251548091188
0,0,24,,,0.1594627760612352,0.05522916242951301,0.0,0.03863073178990516,28.907588160243026,12.487804878048792,0.20911528150134048,753.7919282913208,0.025451767184059396,0.06579428554640894
0,0,25,,,0.15951221617744893,0.05524222278165402,0.0,0.038089240140082775,28.905377950048642,12.487804878048792,0.20911528150134048,753.7919282913208,0.025349691253667397,0.06564422990263331
0,0,26,,,0.1596938419524672,0.05528628493380178,0.0,0.040668145924275416,28.900900915751986,12.487804878048792,0.20911528150134048,753.7919282913208,0.025109451578858126,0.06571444711902079
0,0,27,,,0.7512281665019094,0.19189073825327196,12.487804878048781,0.36052404524413867,72.96306501931,12.487804878048792,0.03753351206434316,135.29598712921143,0.14046516424777386,0.36841650189162
0,0,28,,,0.7512832170049165,0.19196522304588848,12.487804878048781,0.46180755663509543,72.93370177361514,12.487804878048792,0.03753351206434316,135.29598712921143,0.13964724021491307,0.36632677676452335
0,0,29,,,0.751214757718657,0.19187581645192955,12.487804878048781,0.342048141142509,72.96813620140982,12.487804878048792,0.03753351206434316,135.29598712921143,0.13992676590004957,0.36621720997324503
0,0,30,,,0.751241254585941,0.1918996679381653,12.487804878048781,0.3435238624588298,72.96150767085969,12.487804878048792,0.03753351206434316,135.29598712921143,0.1405869282025256,0.36896209412966624
0,0,31,,,0.020520372937576827,0.006095457762144027,49.951219512195124,0.7195259533164379,233.3855380359576,12.487804878048792,0.013404825737265416,48.319995403289795,0.00360056490805245,0.010214542234334056
0,0,32,,,0.020525505594414094,0.00612147140986216,49.951219512195124,0.7051427339773068,233.41067415050833,12.487804878048792,0.013404825737265416,48.319995403289795,0.0035673019517649973,0.010102594916945472
0,0,33,,,0.020441694181678606,0.006294291485780976,49.951219512195124,0.7619402269904944,233.26847629694055,12.487804878048792,0.013404825737265416,48.319995403289795,0.0036518621180397313,0.010114418437069487
0,0,34,,,0.020441694181678606,0.006294291485780976,49.951219512195124,0.7619402269904944,233.26847629694055,12.487804878048792,0.013404825737265416,48.319995403289795,0.0036518621180397313,0.010114418437069487
0,0,35,,,0.18149802741838475,0.027774651727048873,12.487804878048781,0.2822417341789124,54.635473630934825,12.487804878048792,0.021447721179624665,77.31199264526367,0.024276667975137865,0.07647215865074644
0,0,36,,,0.020525644724562794,0.006119720900425066,49.951219512195124,0.7099235274877658,233.3852822427716,12.487804878048792,0.013404825737265416,48.319995403289795,0.0035699831070353178,0.010140010390724813
0,0,37,,,0.020525644724562794,0.006119720900425066,49.951219512195124,0.7099235274877658,233.3852822427716,12.487804878048792,0.013404825737265416,48.319995403289795,0.0035699831070353178,0.010140010390724813
0,0,38,,,0.18141295376594363,0.027763601093817397,12.487804878048781,0.2812023017118843,54.62308781016008,12.487804878048792,0.021447721179624665,77.31199264526367,0.024139932065052685,0.07570494199066956
0,0,39,,,0.1814038539566417,0.02776713921426978,12.487804878048781,0.27304522050151897,54.616668114846064,12.487804878048792,0.021447721179624665,77.31199264526367,0.024021536647605778,0.07442386004914396
0,0,40,,,0.18139715957992822,0.027759805282793874,12.487804878048781,0.28307270419669583,54.621453593045565,12.487804878048792,0.021447721179624665,77.31199264526367,0.024146690537447443,0.07574678587806015
0,0,41,,,0.49149602566976447,0.2831498648394006,-187.3170731707317,0.1972503162226699,31.529090548198518,12.487804878048792,0.0160857908847185,57.983994483947754,0.16598204334367617,0.31131714455787984
0,0,42,,,0.49131723897380236,0.2829733525219902,-187.3170731707317,0.21767030725164907,31.52555045792316,12.487804878048792,0.0160857908847185,57.983994483947754,0.16534704217732787,0.3093127024228515
0,0,43,,,0.4913089384633755,0.28293186597302983,-187.3170731707317,0.22546187554060382,31.522303079942343,12.487804878048792,0.0160857908847185,57.983994483947754,0.16470428993143732,0.30731312877236716
0,0,44,,,0.49153015200479516,0.2833059820675451,-187.3170731707317,0.20146794984320202,31.53394173630689,12.487804878048792,0.0160857908847185,57.983994483947754,0.16643840904291754,0.31257335406244324
