window_idx,status,start_jd,stop_jd,duration_hours,n_visible_total,n_after_peak_alt_gate,n_used_emitters,max_sats_per_window,truncated_by_cap,peak_alt_min_deg,peak_alt_max_deg,cap_selection_method,selected_pol,polarization_mode,polarization_contrast,polarization_jones_model,polarization_stokes_Q_over_I_mean_abs,n_emitters,interaction_vs_processed_background_db,processed_starlink_survival_vs_raw_starlink_db,interaction_survival_vs_raw_starlink_db,subspace_rank,local_eor_window_residual_vs_processed_background_db,local_peak_delay_bin_excess_db,local_peak_delay_ns,local_top_percentile,local_top_percentile_delay_bin_excess_db,local_null_split_even_residual_power,local_null_split_odd_residual_power,local_null_split_residual_significance,delay_excess_power_coherent_complex_sum,delay_excess_power_incoherent_sum,coherence_amplification_ratio,coherence_amplification_db,phase_randomized_null_trials,phase_randomized_null_ratio_mean,phase_randomized_null_ratio_median,phase_randomized_null_ratio_p95,phase_randomized_null_ratio_p99,observed_exceeds_phase_null_p95,observed_minus_phase_null_median_db,max_single_delay_excess_power,median_single_delay_excess_power,max_pair_peak_coherence,max_pair_weighted_coherence,median_pair_peak_coherence,median_pair_weighted_coherence,min_pair_delta_tau_ns,median_pair_delta_tau_ns,max_pair_fraction_time_delta_tau_lt_bin,median_pair_fraction_time_delta_tau_lt_bin,max_pair_overlap_duration_same_delay_bin_s
0,ok,2459861.2947583133,2459861.3363671424,0.9986118972301483,889,243,50,50,True,35.0,70.0,predicted_peak_apparent_flux,nn,jones_anti_correlated,0.5,True,0.35006012728920527,50,-17.66298930899099,-27.63002200702224,-27.630022007022234,5,-18.757504610660764,-7.654330529460238,412.0975609756097,95.0,-16.383748890992752,0.3178091734892826,0.31863425677650425,0.0014392328149956815,1.4672281708381447,0.3063773168909659,4.788958222257375,6.8024104837645,128,1.0267645706707302,0.9992171560521683,1.5901565308633594,2.021937326812422,True,6.805811663302022,0.011021712487428717,0.00486759647493585,1.0000000000000007,1.0000000000000002,0.20147552243408268,0.052120684735524406,0.0,72.93370177361514,1.0,0.02680965147453083,3604.6716570854187
